,Unnamed: 0,brands_url,models,models_url,generations,generations_url,modifications,modifications_url,dataframe
0,227,https://www.auto-data.net/en/saab-brand-124,saab-9-2x-model-1270,https://www.auto-data.net/en/saab-9-2x-model-1270,saab-9-2x-generation-2530,https://www.auto-data.net/en/saab-9-2x-generation-2530,saab-9-2x-2.5i-16v-173hp-11840,https://www.auto-data.net/en/saab-9-2x-2.5i-16v-173hp-11840,"  Brand Model Generation Modification (Engine) Start of production  \
0  Saab  9-2X       9-2X     2.5i 16V (173 Hp)           2004 year   

  End of production     Powertrain Architecture               Body type Seats  \
0         2006 year  Internal Combustion engine  Station wagon (estate)     5   

  Doors  ...  Drivetrain, brakes and suspension specs            Drive wheel  \
0     5  ...  Drivetrain, brakes and suspension specs  All wheel drive (4x4)   

  Number of Gears (manual transmission) Front suspension Rear suspension  \
0                                     5     Spring Strut    Spring Strut   

       Front brakes Rear brakes               Assisting systems  \
0  Ventilated discs        Disc  ABS (Anti-lock braking system)   

              Steering type  Tires size  
0  Steering rack and pinion  205/55 R16  

[1 rows x 59 columns]"
1,227,https://www.auto-data.net/en/saab-brand-124,saab-9-2x-model-1270,https://www.auto-data.net/en/saab-9-2x-model-1270,saab-9-2x-generation-2530,https://www.auto-data.net/en/saab-9-2x-generation-2530,saab-9-2x-2.0-i-16v-t-aero-230hp-11839,https://www.auto-data.net/en/saab-9-2x-2.0-i-16v-t-aero-230hp-11839,"  Brand Model Generation      Modification (Engine) Start of production  \
0  Saab  9-2X       9-2X  2.0 i 16V T Aero (230 Hp)           2004 year   

  End of production     Powertrain Architecture               Body type Seats  \
0         2006 year  Internal Combustion engine  Station wagon (estate)     5   

  Doors  ...  Drivetrain, brakes and suspension specs            Drive wheel  \
0     5  ...  Drivetrain, brakes and suspension specs  All wheel drive (4x4)   

  Number of Gears (manual transmission) Front suspension Rear suspension  \
0                                     5     Spring Strut    Spring Strut   

       Front brakes Rear brakes               Assisting systems  \
0  Ventilated discs        Disc  ABS (Anti-lock braking system)   

              Steering type  Tires size  
0  Steering rack and pinion  215/45 R17  

[1 rows x 59 columns]"
2,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-2.8t-v6-280hp-42457,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-2.8t-v6-280hp-42457,"  Brand Model                          Generation Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)      2.8T V6 (280 Hp)   

  Start of production End of production     Powertrain Architecture  \
0           2008 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (manual transmission)  \
0                                     6   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 314 mm   

                Rear brakes               Assisting systems  \
0  Ventilated discs, 292 mm  ABS (Anti-lock braking system)   

              Steering type      Power steering  Tires size Wheel rims size  
0  Steering rack and pinion  Hydraulic Steering  235/45 R17       7.5J x 17  

[1 rows x 79 columns]"
3,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-2.0t-biopower-200hp-sentronic-42455,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-2.0t-biopower-200hp-sentronic-42455,"  Brand Model                          Generation  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)   

              Modification (Engine) Start of production End of production  \
0  2.0t BioPower (200 Hp) Sentronic           2007 year         2010 year   

      Powertrain Architecture               Body type Seats Doors  ...  \
0  Internal Combustion engine  Station wagon (estate)     5     5  ...   

  Number of Gears (automatic transmission)  \
0                              5 Sentronic   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 302 mm   

                Rear brakes               Assisting systems  \
0  Ventilated discs, 292 mm  ABS (Anti-lock braking system)   

              Steering type      Power steering  \
0  Steering rack and pinion  Hydraulic Steering   

                           Tires size                  Wheel rims size  
0  195/65 R15; 215/55 R16; 235/45 R17  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
4,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-2.0t-biopower-200hp-42454,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-2.0t-biopower-200hp-42454,"  Brand Model                          Generation   Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)  2.0t BioPower (200 Hp)   

  Start of production End of production     Powertrain Architecture  \
0           2007 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (manual transmission)  \
0                                     6   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 302 mm   

                Rear brakes               Assisting systems  \
0  Ventilated discs, 292 mm  ABS (Anti-lock braking system)   

              Steering type      Power steering  \
0  Steering rack and pinion  Hydraulic Steering   

                           Tires size                  Wheel rims size  
0  195/65 R15; 215/55 R16; 235/45 R17  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
5,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-2.0t-210hp-xwd-42456,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-2.0t-210hp-xwd-42456,"  Brand Model                          Generation Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)     2.0T (210 Hp) XWD   

  Start of production End of production     Powertrain Architecture  \
0           2007 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (manual transmission)  \
0                                     6   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 302 mm   

                Rear brakes               Assisting systems  \
0  Ventilated discs, 292 mm  ABS (Anti-lock braking system)   

              Steering type      Power steering  \
0  Steering rack and pinion  Hydraulic Steering   

                           Tires size                  Wheel rims size  
0  195/65 R15; 215/55 R16; 235/45 R17  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
6,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-1.8t-biopower-175hp-sentronic-42453,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-1.8t-biopower-175hp-sentronic-42453,"  Brand Model                          Generation  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)   

              Modification (Engine) Start of production End of production  \
0  1.8t BioPower (175 Hp) Sentronic           2007 year         2010 year   

      Powertrain Architecture               Body type Seats Doors  ...  \
0  Internal Combustion engine  Station wagon (estate)     5     5  ...   

  Number of Gears (automatic transmission)  \
0                              5 Sentronic   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 285 mm   

    Rear brakes               Assisting systems             Steering type  \
0  Disc, 278 mm  ABS (Anti-lock braking system)  Steering rack and pinion   

       Power steering                          Tires size  \
0  Hydraulic Steering  195/65 R15; 215/55 R16; 235/45 R17   

                   Wheel rims size  
0  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
7,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-1.8t-biopower-175hp-42452,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-1.8t-biopower-175hp-42452,"  Brand Model                          Generation   Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)  1.8t BioPower (175 Hp)   

  Start of production End of production     Powertrain Architecture  \
0           2007 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (manual transmission)  \
0                                     6   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 285 mm   

    Rear brakes               Assisting systems             Steering type  \
0  Disc, 278 mm  ABS (Anti-lock braking system)  Steering rack and pinion   

       Power steering                          Tires size  \
0  Hydraulic Steering  195/65 R15; 215/55 R16; 235/45 R17   

                   Wheel rims size  
0  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
8,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-1.8t-150hp-sentronic-42451,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-1.8t-150hp-sentronic-42451,"  Brand Model                          Generation    Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)  1.8t (150 Hp) Sentronic   

  Start of production End of production     Powertrain Architecture  \
0           2007 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (automatic transmission)  \
0                              5 Sentronic   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 285 mm   

    Rear brakes               Assisting systems             Steering type  \
0  Disc, 278 mm  ABS (Anti-lock braking system)  Steering rack and pinion   

       Power steering                          Tires size  \
0  Hydraulic Steering  195/65 R15; 215/55 R16; 235/45 R17   

                   Wheel rims size  
0  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
9,227,https://www.auto-data.net/en/saab-brand-124,saab-9-3-model-1275,https://www.auto-data.net/en/saab-9-3-model-1275,saab-9-3-sport-combi-ii-facelift-2007-generation-8068,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-generation-8068,saab-9-3-sport-combi-ii-facelift-2007-1.8t-150hp-42450,https://www.auto-data.net/en/saab-9-3-sport-combi-ii-facelift-2007-1.8t-150hp-42450,"  Brand Model                          Generation Modification (Engine)  \
0  Saab   9-3  9-3 Sport Combi II (facelift 2007)         1.8t (150 Hp)   

  Start of production End of production     Powertrain Architecture  \
0           2007 year         2010 year  Internal Combustion engine   

                Body type Seats Doors  ...  \
0  Station wagon (estate)     5     5  ...   

  Number of Gears (manual transmission)  \
0                                     6   

                                    Front suspension  \
0  Independent type McPherson, Transverse stabilizer   

                                 Rear suspension              Front brakes  \
0  Transverse stabilizer, Independent multi-link  Ventilated discs, 285 mm   

    Rear brakes               Assisting systems             Steering type  \
0  Disc, 278 mm  ABS (Anti-lock braking system)  Steering rack and pinion   

       Power steering                          Tires size  \
0  Hydraulic Steering  195/65 R15; 215/55 R16; 235/45 R17   

                   Wheel rims size  
0  6.5J x 15; 6.5J x 16; 7.5J x 17  

[1 rows x 79 columns]"
